Series,Version,Cell ID,Map Name,Primary State,Scale,Date On Map,Imprint Year,Woodland Tint,Visual Version Number,Photo Inspection Year,Photo Revision Year,Aerial Photo Year,Edit Year,Field Check Year,Survey Year,Datum,Projection,Advance,Preliminary,Provisional,Interim,Planimetric,Special Printing,Special Map,Shaded Relief,Orthophoto,Pub USGS,Pub Army Corps Eng,Pub Army Map,Pub Forest Serv,Pub Military Other,Pub Reclamation,Pub War Dept,Pub Bur Land Mgmt,Pub Natl Park Serv,Pub Indian Affairs,Pub EPA,Pub Tenn Valley Auth,Pub US Commerce,Keywords,Map Language,Scanner Resolution,Cell Name,Primary State Name,N Lat,W Long,S Lat,E Long,Link to HTMC Metadata,Download GeoPDF,View FGDC Metadata XML,View Thumbnail Image,Scan ID,GDA Item ID,Create Date,Byte Count,Grid Size,Download Product S3,View Thumbnail Image S3,NRN,NSN,Map Folder,Raster Name,AWS URL,PDS Path
HTMC,Historical,75069,Barrow,AK,250000,1955,1970,N,,,,,1969,,1955,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barrow,Alaska,72,-157.5,71,-154.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660432,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barrow_360588_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barrow_360588_1955_250000_tn.jpg,360588,5660432,08/14/2012,31372221,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360588_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360588_1955_250000_tn.jpg,,,,AK_Barrow_360588_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barrow_360588_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barrow_360588_1955_250000_geo.tif
HTMC,Historical,75069,Barrow,AK,250000,1955,1960,N,,,,,,,1955,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,Y,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barrow,Alaska,72,-157.5,71,-154.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660428,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barrow_360586_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barrow_360586_1955_250000_tn.jpg,360586,5660428,08/14/2012,21370627,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360586_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360586_1955_250000_tn.jpg,,,,AK_Barrow_360586_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barrow_360586_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barrow_360586_1955_250000_geo.tif
HTMC,Historical,75069,Barrow,AK,250000,1955,1960,N,1,,,,,,1955,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barrow,Alaska,72,-157.5,71,-154.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660430,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barrow_360587_1955_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barrow_360587_1955_250000_tn.jpg,360587,5660430,08/14/2012,19815135,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360587_1955_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360587_1955_250000_tn.jpg,,,,AK_Barrow_360587_1955_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barrow_360587_1955_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barrow_360587_1955_250000_geo.tif
HTMC,Historical,75069,Barrow,AK,250000,1949,,N,,,,1945,,,,NAD27,Polyconic,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barrow,Alaska,72,-157.5,71,-154.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660424,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barrow_360584_1949_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barrow_360584_1949_250000_tn.jpg,360584,5660424,08/14/2012,21933320,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360584_1949_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360584_1949_250000_tn.jpg,,,,AK_Barrow_360584_1949_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barrow_360584_1949_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barrow_360584_1949_250000_geo.tif
HTMC,Historical,75069,Barrow,AK,250000,1949,,Y,1,,,1945,,,,NAD27,Polyconic,N,N,N,N,N,N,N,Y,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barrow,Alaska,72,-157.5,71,-154.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660426,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barrow_360585_1949_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barrow_360585_1949_250000_tn.jpg,360585,5660426,08/14/2012,25040754,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360585_1949_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_360585_1949_250000_tn.jpg,,,,AK_Barrow_360585_1949_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barrow_360585_1949_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barrow_360585_1949_250000_geo.tif
HTMC,Historical,75069,Barrow,AK,250000,1945,1954,N,,,,1945,,,,Regional,Polyconic,N,N,N,N,N,N,N,N,,Y,N,N,N,Y,N,N,N,N,N,N,N,N,,English,600,Barrow,Alaska,72,-157.5,71,-154.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=12005162,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barrow_463538_1945_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barrow_463538_1945_250000_tn.jpg,463538,12005162,09/05/2018,20841326,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_463538_1945_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barrow_463538_1945_250000_tn.jpg,,,,AK_Barrow_463538_1945_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barrow_463538_1945_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barrow_463538_1945_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1964,,N,,,,,,,,NAD27,Transverse Mercator,N,N,N,N,N,N,N,N,,N,Y,Y,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=10162772,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_463542_1964_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_463542_1964_250000_tn.jpg,463542,10162772,09/26/2017,41702215,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_463542_1964_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_463542_1964_250000_tn.jpg,,,,AK_Barter Island_463542_1964_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_463542_1964_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_463542_1964_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,1983,N,,,,1979,1983,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660454,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360605_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360605_1959_250000_tn.jpg,360605,5660454,08/14/2012,44183086,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360605_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360605_1959_250000_tn.jpg,,,,AK_Barter Island_360605_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360605_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360605_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,1974,N,,,,,,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660452,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360601_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360601_1959_250000_tn.jpg,360601,5660452,08/14/2012,35325031,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360601_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360601_1959_250000_tn.jpg,,,,AK_Barter Island_360601_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360601_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360601_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,1965,N,,,,,,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660444,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360597_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360597_1959_250000_tn.jpg,360597,5660444,08/14/2012,19138332,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360597_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360597_1959_250000_tn.jpg,,,,AK_Barter Island_360597_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360597_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360597_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,1965,N,1,,,,,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,Y,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660450,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360600_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360600_1959_250000_tn.jpg,360600,5660450,08/14/2012,21334041,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360600_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360600_1959_250000_tn.jpg,,,,AK_Barter Island_360600_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360600_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360600_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,1961,N,,,,,,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,Y,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660446,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360598_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360598_1959_250000_tn.jpg,360598,5660446,08/14/2012,20960534,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360598_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360598_1959_250000_tn.jpg,,,,AK_Barter Island_360598_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360598_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360598_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,1961,N,1,,,,,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660448,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360599_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360599_1959_250000_tn.jpg,360599,5660448,08/14/2012,21487979,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360599_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360599_1959_250000_tn.jpg,,,,AK_Barter Island_360599_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360599_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360599_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1959,,N,,,,1979,1983,,1959,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660456,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_360607_1959_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_360607_1959_250000_tn.jpg,360607,5660456,08/14/2012,38457307,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360607_1959_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_360607_1959_250000_tn.jpg,,,,AK_Barter Island_360607_1959_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_360607_1959_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_360607_1959_250000_geo.tif
HTMC,Historical,75068,Barter Island,AK,250000,1951,,N,,,,1944,,,,Regional,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,Y,N,N,N,N,N,N,N,N,,English,600,Barter Island,Alaska,71,-144,70,-141,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=12005164,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Barter%20Island_463543_1951_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Barter%20Island_463543_1951_250000_tn.jpg,463543,12005164,09/05/2018,22868622,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_463543_1951_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Barter%20Island_463543_1951_250000_tn.jpg,,,,AK_Barter Island_463543_1951_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Barter%20Island_463543_1951_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Barter Island_463543_1951_250000_geo.tif
HTMC,Historical,72218,Beaver,AK,250000,1964,,Y,,,,1955,,,,NAD27,Transverse Mercator,N,N,N,N,N,N,N,N,,N,Y,Y,N,N,N,N,N,N,N,N,N,N,,English,600,Beaver,Alaska,67,-150,66,-147,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=12005160,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Beaver_463544_1964_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Beaver_463544_1964_250000_tn.jpg,463544,12005160,09/05/2018,12574314,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_463544_1964_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_463544_1964_250000_tn.jpg,,,,AK_Beaver_463544_1964_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Beaver_463544_1964_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Beaver_463544_1964_250000_geo.tif
HTMC,Historical,72218,Beaver,AK,250000,1956,1984,Y,,,,1955,1984,,1956,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Beaver,Alaska,67,-150,66,-147,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660470,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Beaver_360616_1956_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Beaver_360616_1956_250000_tn.jpg,360616,5660470,08/14/2012,34497975,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360616_1956_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360616_1956_250000_tn.jpg,,,,AK_Beaver_360616_1956_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Beaver_360616_1956_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Beaver_360616_1956_250000_geo.tif
HTMC,Historical,72218,Beaver,AK,250000,1956,1981,Y,,,,1955,1980,,1956,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Beaver,Alaska,67,-150,66,-147,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660468,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Beaver_360614_1956_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Beaver_360614_1956_250000_tn.jpg,360614,5660468,08/14/2012,32176991,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360614_1956_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360614_1956_250000_tn.jpg,,,,AK_Beaver_360614_1956_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Beaver_360614_1956_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Beaver_360614_1956_250000_geo.tif
HTMC,Historical,72218,Beaver,AK,250000,1956,1973,Y,,,,1955,1972,,1956,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Beaver,Alaska,67,-150,66,-147,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660466,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Beaver_360613_1956_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Beaver_360613_1956_250000_tn.jpg,360613,5660466,08/14/2012,28241891,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360613_1956_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360613_1956_250000_tn.jpg,,,,AK_Beaver_360613_1956_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Beaver_360613_1956_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Beaver_360613_1956_250000_geo.tif
HTMC,Historical,72218,Beaver,AK,250000,1956,1962,N,1,,,1955,,,1956,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Beaver,Alaska,67,-150,66,-147,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660464,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Beaver_360612_1956_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Beaver_360612_1956_250000_tn.jpg,360612,5660464,08/14/2012,55082078,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360612_1956_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360612_1956_250000_tn.jpg,,,,AK_Beaver_360612_1956_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Beaver_360612_1956_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Beaver_360612_1956_250000_geo.tif
HTMC,Historical,72218,Beaver,AK,250000,1956,1962,Y,,,,1957,,,1956,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Beaver,Alaska,67,-150,66,-147,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5660458,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/250000/AK_Beaver_360609_1956_250000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/250000/AK_Beaver_360609_1956_250000_tn.jpg,360609,5660458,08/14/2012,30249077,1 X 3 Degree,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360609_1956_250000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/250000/AK_Beaver_360609_1956_250000_tn.jpg,,,,AK_Beaver_360609_1956_250000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Beaver_360609_1956_250000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QM\AK_Beaver_360609_1956_250000_geo.tif
