Series,Version,Cell ID,Map Name,Primary State,Scale,Date On Map,Imprint Year,Woodland Tint,Visual Version Number,Photo Inspection Year,Photo Revision Year,Aerial Photo Year,Edit Year,Field Check Year,Survey Year,Datum,Projection,Advance,Preliminary,Provisional,Interim,Planimetric,Special Printing,Special Map,Shaded Relief,Orthophoto,Pub USGS,Pub Army Corps Eng,Pub Army Map,Pub Forest Serv,Pub Military Other,Pub Reclamation,Pub War Dept,Pub Bur Land Mgmt,Pub Natl Park Serv,Pub Indian Affairs,Pub EPA,Pub Tenn Valley Auth,Pub US Commerce,Keywords,Map Language,Scanner Resolution,Cell Name,Primary State Name,N Lat,W Long,S Lat,E Long,Link to HTMC Metadata,Download GeoPDF,View FGDC Metadata XML,View Thumbnail Image,Scan ID,GDA Item ID,Create Date,Byte Count,Grid Size,Download Product S3,View Thumbnail Image S3,NRN,NSN,Map Folder,Raster Name,AWS URL,PDS Path
HTMC,Historical,23239,Kenai A-4 SW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai A-4 SW,Alaska,60.125,-151.5,60,-151.3125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682165,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20A-4%20SW_353694_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20A-4%20SW_353694_1987_25000_tn.jpg,353694,5682165,09/11/2012,18436825,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-4%20SW_353694_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-4%20SW_353694_1987_25000_tn.jpg,,,,AK_Kenai A-4 SW_353694_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20A-4%20SW_353694_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai A-4 SW_353694_1987_25000_geo.tif
HTMC,Historical,23240,Kenai A-5 NE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai A-5 NE,Alaska,60.25,-151.6875,60.125,-151.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682167,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20A-5%20NE_353695_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20A-5%20NE_353695_1987_25000_tn.jpg,353695,5682167,09/11/2012,22868908,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-5%20NE_353695_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-5%20NE_353695_1987_25000_tn.jpg,,,,AK_Kenai A-5 NE_353695_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20A-5%20NE_353695_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai A-5 NE_353695_1987_25000_geo.tif
HTMC,Historical,23241,Kenai A-5 SE,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai A-5 SE,Alaska,60.125,-151.6875,60,-151.5,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682169,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20A-5%20SE_353696_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20A-5%20SE_353696_1987_25000_tn.jpg,353696,5682169,09/11/2012,18690844,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-5%20SE_353696_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-5%20SE_353696_1987_25000_tn.jpg,,,,AK_Kenai A-5 SE_353696_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20A-5%20SE_353696_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai A-5 SE_353696_1987_25000_geo.tif
HTMC,Historical,23242,Kenai A-5 SW,AK,25000,1987,1987,Y,,,,1980,1987,1984,,NAD27,Universal Transverse Mercator,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai A-5 SW,Alaska,60.125,-151.875,60,-151.6875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682171,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20A-5%20SW_353697_1987_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20A-5%20SW_353697_1987_25000_tn.jpg,353697,5682171,09/11/2012,23200392,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-5%20SW_353697_1987_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20A-5%20SW_353697_1987_25000_tn.jpg,,,,AK_Kenai A-5 SW_353697_1987_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20A-5%20SW_353697_1987_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai A-5 SW_353697_1987_25000_geo.tif
HTMC,Historical,23243,Kenai B-1 NE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-1 NE,Alaska,60.5,-150.1875,60.375,-150,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682173,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-1%20NE_353698_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-1%20NE_353698_1986_25000_tn.jpg,353698,5682173,09/11/2012,20607277,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-1%20NE_353698_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-1%20NE_353698_1986_25000_tn.jpg,,,,AK_Kenai B-1 NE_353698_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-1%20NE_353698_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-1 NE_353698_1986_25000_geo.tif
HTMC,Historical,23244,Kenai B-1 NW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-1 NW,Alaska,60.5,-150.375,60.375,-150.1875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682177,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-1%20NW_353700_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-1%20NW_353700_1986_25000_tn.jpg,353700,5682177,09/11/2012,22589037,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-1%20NW_353700_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-1%20NW_353700_1986_25000_tn.jpg,,,,AK_Kenai B-1 NW_353700_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-1%20NW_353700_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-1 NW_353700_1986_25000_geo.tif
HTMC,Historical,23244,Kenai B-1 NW,AK,25000,1986,1986,Y,1,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-1 NW,Alaska,60.5,-150.375,60.375,-150.1875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682175,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-1%20NW_353699_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-1%20NW_353699_1986_25000_tn.jpg,353699,5682175,09/11/2012,24815164,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-1%20NW_353699_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-1%20NW_353699_1986_25000_tn.jpg,,,,AK_Kenai B-1 NW_353699_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-1%20NW_353699_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-1 NW_353699_1986_25000_geo.tif
HTMC,Historical,23245,Kenai B-2 NE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-2 NE,Alaska,60.5,-150.5625,60.375,-150.375,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682179,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-2%20NE_353701_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-2%20NE_353701_1986_25000_tn.jpg,353701,5682179,09/11/2012,21693990,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-2%20NE_353701_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-2%20NE_353701_1986_25000_tn.jpg,,,,AK_Kenai B-2 NE_353701_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-2%20NE_353701_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-2 NE_353701_1986_25000_geo.tif
HTMC,Historical,23246,Kenai B-2 NW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-2 NW,Alaska,60.5,-150.75,60.375,-150.5625,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682181,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-2%20NW_353702_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-2%20NW_353702_1986_25000_tn.jpg,353702,5682181,09/11/2012,18499064,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-2%20NW_353702_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-2%20NW_353702_1986_25000_tn.jpg,,,,AK_Kenai B-2 NW_353702_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-2%20NW_353702_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-2 NW_353702_1986_25000_geo.tif
HTMC,Historical,23247,Kenai B-3 NE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Polyconic,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-3 NE,Alaska,60.5,-150.9375,60.375,-150.75,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682183,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-3%20NE_353703_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-3%20NE_353703_1986_25000_tn.jpg,353703,5682183,09/11/2012,16315594,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-3%20NE_353703_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-3%20NE_353703_1986_25000_tn.jpg,,,,AK_Kenai B-3 NE_353703_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-3%20NE_353703_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-3 NE_353703_1986_25000_geo.tif
HTMC,Historical,70542,Kenai B-3 NW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-3 NW,Alaska,60.5,-151.125,60.375,-150.9375,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682185,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-3%20NW_353704_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-3%20NW_353704_1986_25000_tn.jpg,353704,5682185,09/11/2012,16200814,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-3%20NW_353704_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-3%20NW_353704_1986_25000_tn.jpg,,,,AK_Kenai B-3 NW_353704_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-3%20NW_353704_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-3 NW_353704_1986_25000_geo.tif
HTMC,Historical,23248,Kenai B-3 SW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Polyconic,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-3 SW,Alaska,60.375,-151.125,60.25,-150.9375,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682187,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-3%20SW_353705_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-3%20SW_353705_1986_25000_tn.jpg,353705,5682187,09/11/2012,17944079,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-3%20SW_353705_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-3%20SW_353705_1986_25000_tn.jpg,,,,AK_Kenai B-3 SW_353705_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-3%20SW_353705_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-3 SW_353705_1986_25000_geo.tif
HTMC,Historical,70543,Kenai B-4 NE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Polyconic,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-4 NE,Alaska,60.5,-151.3125,60.375,-151.125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682189,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-4%20NE_353706_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-4%20NE_353706_1986_25000_tn.jpg,353706,5682189,09/11/2012,15733703,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20NE_353706_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20NE_353706_1986_25000_tn.jpg,,,,AK_Kenai B-4 NE_353706_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-4%20NE_353706_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-4 NE_353706_1986_25000_geo.tif
HTMC,Historical,23249,Kenai B-4 NW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-4 NW,Alaska,60.5,-151.5,60.375,-151.3125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682191,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-4%20NW_353707_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-4%20NW_353707_1986_25000_tn.jpg,353707,5682191,09/11/2012,20701900,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20NW_353707_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20NW_353707_1986_25000_tn.jpg,,,,AK_Kenai B-4 NW_353707_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-4%20NW_353707_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-4 NW_353707_1986_25000_geo.tif
HTMC,Historical,23250,Kenai B-4 SE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-4 SE,Alaska,60.375,-151.3125,60.25,-151.125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682193,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-4%20SE_353708_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-4%20SE_353708_1986_25000_tn.jpg,353708,5682193,09/11/2012,16836675,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20SE_353708_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20SE_353708_1986_25000_tn.jpg,,,,AK_Kenai B-4 SE_353708_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-4%20SE_353708_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-4 SE_353708_1986_25000_geo.tif
HTMC,Historical,23251,Kenai B-4 SW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai B-4 SW,Alaska,60.375,-151.5,60.25,-151.3125,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682195,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20B-4%20SW_353709_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20B-4%20SW_353709_1986_25000_tn.jpg,353709,5682195,09/11/2012,21142726,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20SW_353709_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20B-4%20SW_353709_1986_25000_tn.jpg,,,,AK_Kenai B-4 SW_353709_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20B-4%20SW_353709_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai B-4 SW_353709_1986_25000_geo.tif
HTMC,Historical,23252,Kenai C-1 NE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai C-1 NE,Alaska,60.75,-150.1875,60.625,-150,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682205,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20C-1%20NE_353710_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20C-1%20NE_353710_1986_25000_tn.jpg,353710,5682205,09/11/2012,17599989,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20C-1%20NE_353710_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20C-1%20NE_353710_1986_25000_tn.jpg,,,,AK_Kenai C-1 NE_353710_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20C-1%20NE_353710_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai C-1 NE_353710_1986_25000_geo.tif
HTMC,Historical,23253,Kenai C-1 NW,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai C-1 NW,Alaska,60.75,-150.375,60.625,-150.1875,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=5682207,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20C-1%20NW_353711_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20C-1%20NW_353711_1986_25000_tn.jpg,353711,5682207,09/11/2012,16272017,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20C-1%20NW_353711_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20C-1%20NW_353711_1986_25000_tn.jpg,,,,AK_Kenai C-1 NW_353711_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20C-1%20NW_353711_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai C-1 NW_353711_1986_25000_geo.tif
HTMC,Historical,23254,Kenai C-1 SE,AK,25000,1986,1986,Y,,,,1975,1986,1980,,NAD27,Universal Transverse Mercator,N,N,Y,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,N,N,N,,English,600,Kenai C-1 SE,Alaska,60.625,-150.1875,60.5,-150,n/a,https://ims.er.usgs.gov/gda_services/download?item_id=11633096,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/AK/25000/AK_Kenai%20C-1%20SE_463860_1986_25000_geo.xml,https://thor-f5.er.usgs.gov/ngtoc/metadata/htmc/thumbnails/AK/25000/AK_Kenai%20C-1%20SE_463860_1986_25000_tn.jpg,463860,11633096,05/30/2018,18147712,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20C-1%20SE_463860_1986_25000_geo.pdf,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/PDF/AK/25000/AK_Kenai%20C-1%20SE_463860_1986_25000_tn.jpg,,,,AK_Kenai C-1 SE_463860_1986_25000_geo,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/HistoricalTopo/GeoTIFF/AK/AK_Kenai%20C-1%20SE_463860_1986_25000_geo.tif,X:\Extras\AKR\Statewide\Charts\USGS_Topo\Historic_QQ\AK_Kenai C-1 SE_463860_1986_25000_geo.tif
